Num,Species,Gen_len
6232,Monarcha mundus,4.337301587
6233,Monarcha trivirgatus,4.337301587
6234,Monarcha sacerdotum,4.337301587
6235,Monarcha everetti,4.337301587
6236,Monarcha loricatus,4.337301587
6237,Monarcha boanensis,4.337301587
6238,Monarcha leucurus,4.337301587
6239,Monarcha julianae,4.337301587
6240,Monarcha manadensis,4.337301587
6241,Monarcha brehmii,4.337301587
6242,Monarcha infelix,4.337301587
6243,Monarcha menckei,4.337301587
6244,Monarcha verticalis,4.337301587
6245,Monarcha barbatus,4.337301587
6246,Monarcha browni,4.337301587
6247,Monarcha viduus,4.337301587
6248,Monarcha godeffroyi,4.337301587
6249,Monarcha takatsukasae,4.337301587
6250,Monarcha chrysomela,4.337301587
6251,Arses telescophthalmus,4.174603175
6252,Arses insularis,4.174603175
6253,Arses kaupi,4.174603175
6254,Grallina cyanoleuca,4.174603175
6255,Grallina bruijni,4.174603175
6256,Myiagra freycineti,4.174603175
6257,Myiagra erythrops,4.174603175
6258,Myiagra oceanica,4.174603175
6259,Myiagra pluto,4.174603175
6260,Myiagra atra,4.174603175
6261,Myiagra galeata,4.174603175
6262,Myiagra rubecula,4.174603175
6263,Myiagra ferrocyanea,4.174603175
6264,Myiagra cervinicauda,4.174603175
6265,Myiagra caledonica,4.174603175
6266,Myiagra vanikorensis,4.174603175
6267,Myiagra albiventris,4.174603175
6268,Myiagra azureocapilla,4.174603175
6269,Myiagra ruficollis,4.174603175
6270,Myiagra cyanoleuca,4.174603175
6271,Myiagra inquieta,4.174603175
6272,Myiagra alecto,4.174603175
6273,Myiagra hebetior,4.174603175
6274,Lamprolia victoriae,4.174603175
6275,Elminia longicauda,3.589119683
6276,Elminia albicauda,3.589119683
6277,Elminia nigromitrata,3.589119683
6278,Elminia albiventris,3.589119683
6279,Elminia albonotata,3.589119683
6280,Erythrocercus mccallii,4.174603175
6281,Erythrocercus holochlorus,4.174603175
6282,Erythrocercus livingstonei,4.174603175
6283,Psilorhinus morio,6.137160279
6284,Platylophus galericulatus,5.484320557
6285,Platysmurus leucopterus,5.484320557
6286,Perisoreus infaustus,7.09375
6287,Perisoreus internigrans,7.09375
6288,Perisoreus canadensis,7.09375
6289,Cyanolyca armillata,6.742160279
6290,Cyanolyca turcosa,6.742160279
6291,Cyanolyca viridicyanus,6.742160279
6292,Cyanolyca cucullata,6.742160279
6293,Cyanolyca pulchra,6.742160279
6294,Cyanolyca pumilo,6.742160279
6295,Cyanolyca nana,6.742160279
6296,Cyanolyca mirabilis,6.742160279
6297,Cyanolyca argentigula,6.742160279
6298,Cyanocorax melanocyaneus,6.137160279
6299,Cyanocorax sanblasianus,6.137160279
6300,Cyanocorax yucatanicus,6.137160279
6301,Cyanocorax beecheii,6.137160279
6302,Cyanocorax cyanomelas,6.137160279
6303,Cyanocorax caeruleus,6.137160279
6304,Cyanocorax violaceus,6.137160279
6305,Cyanocorax cristatellus,6.137160279
6306,Cyanocorax heilprini,6.137160279
6307,Cyanocorax cayanus,6.137160279
6308,Cyanocorax affinis,6.137160279
6309,Cyanocorax dickeyi,6.137160279
6310,Cyanocorax chrysops,6.137160279
6311,Cyanocorax cyanopogon,6.137160279
6312,Cyanocorax mystacalis,6.137160279
6313,Cyanocorax yncas,6.137160279
6314,Calocitta colliei,6.742160279
6315,Calocitta formosa,6.742160279
6316,Cyanocitta cristata,6.831286848
6317,Cyanocitta stelleri,7.004689542
6318,Aphelocoma insularis,14.36105769
6319,Aphelocoma californica,8.319556452
6320,Aphelocoma coerulescens,7.552083333
6321,Aphelocoma ultramarina,8.930198598
6322,Aphelocoma unicolor,8.92360905
6323,Gymnorhinus cyanocephalus,6.165708812
6324,Garrulus glandarius,7.525681818
6325,Garrulus lanceolatus,7.525681818
6326,Garrulus lidthi,7.525681818
6327,Cyanopica cyanus,5.992160279
6328,Urocissa ornata,6.742160279
6329,Urocissa caerulea,6.742160279
6330,Urocissa flavirostris,6.742160279
6331,Urocissa erythrorhyncha,6.742160279
6332,Urocissa whiteheadi,6.742160279
6333,Cissa chinensis,6.742160279
6334,Cissa hypoleuca,6.742160279
6335,Cissa thalassina,6.742160279
6336,Dendrocitta vagabunda,6.742160279
6337,Dendrocitta formosae,6.742160279
6338,Dendrocitta occipitalis,6.742160279
6339,Dendrocitta leucogastra,6.742160279
6340,Dendrocitta frontalis,6.742160279
6341,Dendrocitta bayleyi,6.742160279
6342,Crypsirina temia,6.742160279
6343,Crypsirina cucullata,6.742160279
6344,Temnurus temnurus,6.742160279
6345,Pica pica,7.088094262
6346,Pica nuttalli,7.088094262
6347,Zavattariornis stresemanni,6.742160279
6348,Podoces hendersoni,6.742160279
6349,Podoces biddulphi,6.742160279
6350,Podoces panderi,6.742160279
6351,Podoces pleskei,6.742160279
6352,Nucifraga columbiana,7.450910279
6353,Nucifraga caryocatactes,7.450910279
6354,Pyrrhocorax pyrrhocorax,11.02807692
6355,Pyrrhocorax graculus,10.27807692
6356,Ptilostomus afer,6.742160279
6357,Corvus monedula,7.374912854
6358,Corvus dauuricus,7.297039065
6359,Corvus splendens,7.297039065
6360,Corvus moneduloides,7.297039065
6361,Corvus enca,7.297039065
6362,Corvus typicus,7.297039065
6363,Corvus unicolor,7.297039065
6364,Corvus florensis,7.297039065
6365,Corvus kubaryi,7.297039065
6366,Corvus validus,7.297039065
6367,Corvus meeki,7.297039065
6368,Corvus woodfordi,7.297039065
6369,Corvus fuscicapillus,7.297039065
6370,Corvus tristis,7.297039065
6371,Corvus capensis,7.297039065
6372,Corvus frugilegus,7.303425926
6373,Corvus caurinus,7.297039065
6374,Corvus brachyrhynchos,7.297039065
6375,Corvus ossifragus,7.297039065
6376,Corvus imparatus,7.297039065
6377,Corvus sinaloae,7.297039065
6378,Corvus palmarum,7.297039065
6379,Corvus jamaicensis,7.297039065
6380,Corvus nasicus,7.297039065
6381,Corvus leucognaphalus,7.297039065
6382,Corvus corone,6.804755713
6383,Corvus macrorhynchos,7.297039065
6384,Corvus levaillantii,7.297039065
6385,Corvus orru,7.297039065
6386,Corvus bennetti,7.297039065
6387,Corvus coronoides,7.297039065
6388,Corvus mellori,7.297039065
6389,Corvus tasmanicus,7.297039065
6390,Corvus torquatus,7.297039065
6391,Corvus hawaiiensis,7.297039065
6392,Corvus cryptoleucus,7.297039065
6393,Corvus albus,7.297039065
6394,Corvus edithae,7.300717096
6395,Corvus ruficollis,7.297039065
6396,Corvus corax,7.859539065
6397,Corvus rhipidurus,7.297039065
6398,Corvus albicollis,7.297039065
6399,Corvus crassirostris,7.297039065
6400,Corcorax melanorhamphos,8
6401,Struthidea cinerea,3.15
6402,Lycocorax pyrrhopterus,7.9
6403,Manucodia ater,7.9
6404,Manucodia chalybatus,7.9
6405,Manucodia comrii,7.9
6406,Manucodia jobiensis,7.9
6407,Manucodia keraudrenii,7.9
6408,Paradigalla carunculata,7.9
6409,Paradigalla brevicauda,7.9
6410,Astrapia nigra,7.9
6411,Astrapia splendidissima,7.9
6412,Astrapia mayeri,7.9
6413,Astrapia stephaniae,7.9
6414,Astrapia rothschildi,7.9
6415,Parotia sefilata,7.9
6416,Parotia carolae,7.9
6417,Parotia lawesii,7.9
6418,Parotia helenae,7.9
6419,Parotia wahnesi,7.9
6420,Pteridophora alberti,7.9
6421,Lophorina superba,7.9
6422,Ptiloris magnificus,6
6423,Ptiloris intercedens,6
6424,Ptiloris victoriae,6
6425,Ptiloris paradiseus,6
6426,Epimachus fastuosus,7.9
6427,Epimachus meyeri,7.9
6428,Epimachus albertisi,7.9
6429,Epimachus bruijnii,7.9
6430,Cicinnurus magnificus,7.9
6431,Cicinnurus respublica,7.9
6432,Cicinnurus regius,7.9
6433,Semioptera wallacii,7.9
6434,Seleucidis melanoleucus,7.9
6435,Paradisaea rubra,9
6436,Paradisaea minor,9
6437,Paradisaea apoda,9
6438,Paradisaea raggiana,9
6439,Paradisaea decora,9
6440,Paradisaea guilielmi,9
6441,Paradisaea rudolphi,9
6442,Poecilodryas brachyura,5.125
6443,Poecilodryas hypoleuca,5.125
6444,Poecilodryas superciliosa,5.125
6445,Poecilodryas cerviniventris,5.125
6446,Poecilodryas placens,5.125
6447,Poecilodryas albonotata,5.125
6448,Peneothello sigillatus,5.175
6449,Peneothello cryptoleuca,5.175
6450,Peneothello cyanus,5.175
6451,Peneothello bimaculata,5.175
6452,Heteromyias albispecularis,7.375
6453,Tregellasia leucops,6.375
6454,Tregellasia capito,6.375
6455,Eopsaltria australis,6.275
6456,Eopsaltria griseogularis,6.275
6457,Eopsaltria flaviventris,6.275
6458,Eopsaltria georgiana,6.275
6459,Eopsaltria pulverulenta,6.275
6460,Melanodryas cucullata,4.05
6461,Melanodryas vittata,4.05
6462,Pachycephalopsis hattamensis,5.175
6463,Pachycephalopsis poliosoma,5.175
6464,Monachella muelleriana,5.175
6465,Microeca fascinans,3.275
6466,Microeca hemixantha,3.275
6467,Microeca flavigaster,3.275
6468,Microeca griseoceps,3.275
6469,Microeca flavovirescens,3.275
6470,Microeca papuana,3.275
6471,Eugerygone rubra,5.175
6472,Petroica bivittata,6.5
6473,Petroica archboldi,6.5
6474,Petroica multicolor,6.5
6475,Petroica macrocephala,6.5
6476,Petroica goodenovii,6.5
6477,Petroica phoenicea,6.5
6478,Petroica rosea,6.5
6479,Petroica rodinogaster,6.5
6480,Petroica australis,6
6481,Petroica traversi,7
6482,Drymodes superciliaris,3.625
6483,Drymodes brunneopygia,3.625
6484,Amalocichla sclateriana,5.175
6485,Amalocichla incerta,5.175
6486,Picathartes gymnocephalus,7.3
6487,Picathartes oreas,7.3
6488,Bombycilla garrulus,4.608713908
6489,Bombycilla japonica,4.421213908
6490,Bombycilla cedrorum,4.233713908
6491,Phainoptila melanoxantha,5.6425
6492,Ptilogonys cinereus,5.6425
6493,Ptilogonys caudatus,5.6425
6494,Phainopepla nitens,5.5425
6495,Hypocolius ampelinus,5.6425
6496,Moho braccatus,5.794460227
6497,Moho apicalis,5.794460227
6498,Moho bishopi,5.794460227
6499,Moho nobilis,5.794460227
6500,Chaetoptila angustipluma,5.794460227
6501,Dulus dominicus,NA
6502,Parus palustris,4.228792972
6503,Parus hypermelaenus,4.235339693
6504,Parus lugubris,4.228792972
6505,Parus montanus,4.591231558
6506,Parus carolinensis,4.284166667
6507,Parus atricapillus,4.146781639
6508,Parus gambeli,4.184300633
6509,Parus sclateri,4.228792972
6510,Parus superciliosus,4.228792972
6511,Parus davidi,4.228792972
6512,Parus cinctus,4.352193878
6513,Parus hudsonicus,4.204386063
6514,Parus rufescens,4.118567776
6515,Parus rufonuchalis,4.228792972
6516,Parus rubidiventris,4.228792972
6517,Parus ater,4.127964058
6518,Parus venustulus,4.228792972
6519,Parus elegans,4.228792972
6520,Parus amabilis,4.228792972
6521,Parus cristatus,4.016717221
6522,Parus dichrous,4.228792972
6523,Parus leucomelas,4.228792972
6524,Parus niger,4.228792972
6525,Parus albiventris,4.228792972
6526,Parus leuconotus,4.228792972
6527,Parus funereus,4.228792972
6528,Parus rufiventris,4.228792972
6529,Parus fringillinus,4.228792972
6530,Parus fasciiventer,4.228792972
6531,Parus thruppi,4.228792972
6532,Parus griseiventris,4.228792972
6533,Parus cinerascens,4.228792972
6534,Parus afer,4.228792972
6535,Parus major,4.341886724
6536,Parus monticolus,4.228792972
6537,Parus nuchalis,4.228792972
6538,Parus xanthogenys,4.228792972
6539,Parus spilonotus,4.228792972
6540,Parus holsti,4.228792972
6541,Parus caeruleus,4.423488771
6542,Parus cyanus,4.228792972
6543,Parus varius,4.228792972
6544,Parus semilarvatus,4.228792972
6545,Baeolophus wollweberi,4.035279851
6546,Baeolophus inornatus,4.41605315
6547,Baeolophus ridgwayi,4.035279851
6548,Baeolophus bicolor,3.802788462
6549,Baeolophus atricristatus,4.035279851
6550,Melanochlora sultanea,5.2
6551,Sylviparus modestus,5.2
6552,Pseudopodoces humilis,5.2
6553,Remiz pendulinus,3.6675
6554,Remiz coronatus,3.6675
6555,Remiz macronyx,3.6675
6556,Remiz consobrinus,3.6675
6557,Anthoscopus punctifrons,3.55
6558,Anthoscopus parvulus,3.55
6559,Anthoscopus musculus,3.55
6560,Anthoscopus flavifrons,3.55
6561,Anthoscopus caroli,3.55
6562,Anthoscopus minutus,3.55
6563,Auriparus flaviceps,3.5
6564,Cephalopyrus flammiceps,3.55
6565,Pholidornis rushiae,3.55
6566,Pseudochelidon eurystomina,4.084322034
6567,Eurochelidon sirintarae,4.084322034
6568,Psalidoprocne nitens,4.084322034
6569,Psalidoprocne fuliginosa,4.084322034
6570,Psalidoprocne albiceps,4.084322034
6571,Psalidoprocne pristoptera,4.084322034
6572,Psalidoprocne obscura,4.084322034
6573,Pseudhirundo griseopyga,4.084322034
6574,Cheramoeca leucosterna,4.084322034
6575,Phedina borbonica,4.084322034
6576,Phedina brazzae,4.084322034
6577,Riparia riparia,3.139784946
6578,Riparia paludicola,3.139784946
6579,Riparia congica,3.139784946
6580,Riparia cincta,3.139784946
6581,Tachycineta bicolor,4.039675926
6582,Tachycineta albilinea,4.140444045
6583,Tachycineta stolzmanni,4.140444045
6584,Tachycineta albiventer,4.140444045
6585,Tachycineta leucorrhoa,4.140444045
6586,Tachycineta meyeni,4.140444045
6587,Tachycineta thalassina,4.265823733
6588,Tachycineta cyaneoviridis,4.140444045
6589,Tachycineta euchrysea,4.140444045
6590,Progne tapera,5.469551282
6591,Progne subis,5.469551282
6592,Progne cryptoleuca,5.469551282
6593,Progne dominicensis,5.469551282
6594,Progne sinaloae,5.469551282
6595,Progne chalybea,5.469551282
6596,Progne modesta,5.469551282
6597,Progne murphyi,5.469551282
6598,Progne elegans,5.469551282
6599,Pygochelidon cyanoleuca,4.084322034
6600,Notiochelidon murina,4.084322034
6601,Notiochelidon flavipes,4.084322034
6602,Notiochelidon pileata,4.084322034
6603,Haplochelidon andecola,4.084322034
6604,Atticora fasciata,4.084322034
6605,Atticora melanoleuca,4.084322034
6606,Neochelidon tibialis,4.084322034
6607,Stelgidopteryx serripennis,3.289322034
6608,Stelgidopteryx ruficollis,3.289322034
6609,Alopochelidon fucata,4.084322034
6610,Hirundo rupestris,4.048508938
6611,Hirundo obsoleta,4.048508938
6612,Hirundo fuligula,4.048508938
6613,Hirundo concolor,4.048508938
6614,Hirundo rustica,3.941086165
6615,Hirundo lucida,4.048508938
6616,Hirundo aethiopica,4.048508938
6617,Hirundo angolensis,4.048508938
6618,Hirundo albigularis,4.048508938
6619,Hirundo domicola,4.048508938
6620,Hirundo tahitica,4.048508938
6621,Hirundo neoxena,4.048508938
6622,Hirundo smithii,4.178446347
6623,Hirundo nigrita,4.048508938
6624,Hirundo nigrorufa,4.048508938
6625,Hirundo atrocaerulea,4.048508938
6626,Hirundo leucosoma,4.048508938
6627,Hirundo megaensis,4.048508938
6628,Hirundo dimidiata,4.048508938
6629,Hirundo cucullata,4.048508938
6630,Hirundo abyssinica,4.048508938
6631,Hirundo semirufa,4.048508938
6632,Hirundo senegalensis,4.048508938
6633,Hirundo daurica,4.048508938
6634,Hirundo perdita,4.048508938
6635,Hirundo preussi,4.048508938
6636,Hirundo rufigula,4.048508938
6637,Hirundo spilodera,4.048508938
6638,Hirundo nigricans,4.048508938
6639,Hirundo fluvicola,4.048508938
6640,Hirundo ariel,4.048508938
6641,Hirundo fuliginosa,4.048508938
6642,Delichon urbicum,4.297146226
6643,Delichon dasypus,4.297146226
6644,Delichon nipalense,4.297146226
6645,Petrochelidon pyrrhonota,4.287790698
6646,Petrochelidon fulva,4.458333333
6647,Petrochelidon rufocollaris,4.367236025
6648,Aegithalos caudatus,4.163189405
6649,Aegithalos leucogenys,4.163189405
6650,Aegithalos concinnus,4.163189405
6651,Aegithalos niveogularis,4.163189405
6652,Aegithalos iouschistos,4.163189405
6653,Aegithalos fuliginosus,4.163189405
6654,Leptopoecile sophiae,3.875689405
6655,Leptopoecile elegans,3.875689405
6656,Psaltria exilis,3.875689405
6657,Psaltriparus minimus,3.580689405
6658,Mirafra passerina,3.8
6659,Mirafra cantillans,3.8
6660,Mirafra javanica,3.8
6661,Mirafra cheniana,3.8
6662,Mirafra albicauda,3.8
6663,Mirafra hova,3.8
6664,Mirafra cordofanica,3.8
6665,Mirafra williamsi,3.8
6666,Mirafra pulpa,3.8
6667,Mirafra hypermetra,3.8
6668,Mirafra somalica,3.8
6669,Mirafra ashi,3.8
6670,Mirafra africana,3.8
6671,Mirafra angolensis,3.8
6672,Mirafra rufocinnamomea,3.8
6673,Mirafra apiata,3.8
6674,Mirafra collaris,3.8
6675,Mirafra africanoides,3.8
6676,Mirafra alopex,3.8
6677,Mirafra erythroptera,3.8
6678,Mirafra assamica,3.8
6679,Mirafra erythrocephala,3.8
6680,Mirafra microptera,3.8
6681,Mirafra affinis,3.8
6682,Mirafra rufa,3.8
6683,Mirafra gilletti,3.8
6684,Mirafra poecilosterna,3.8
6685,Mirafra sabota,3.8
6686,Heteromirafra archeri,3.8
6687,Heteromirafra sidamoensis,3.8
6688,Heteromirafra ruddi,3.8
6689,Certhilauda curvirostris,3.5
6690,Certhilauda semitorquata,3.5
6691,Certhilauda subcoronata,3.5
6692,Certhilauda chuana,3.5
6693,Certhilauda erythrochlamys,3.5
6694,Certhilauda barlowi,3.5
6695,Certhilauda albescens,3.5
6696,Certhilauda burra,3.5
6697,Pinarocorys erythropygia,3.8
6698,Pinarocorys nigricans,3.8
6699,Chersomanes albofasciata,3.8
6700,Alaemon alaudipes,3.65
6701,Alaemon hamertoni,3.65
6702,Rhamphocoris clotbey,3.8
6703,Melanocorypha calandra,3.8
6704,Melanocorypha bimaculata,3.8
6705,Melanocorypha maxima,3.8
6706,Melanocorypha mongolica,3.8
6707,Melanocorypha leucoptera,3.8
6708,Melanocorypha yeltoniensis,3.8
6709,Ammomanes cinctura,3.8
6710,Ammomanes phoenicura,3.8
6711,Ammomanes deserti,3.8
6712,Ammomanes grayi,3.8
6713,Calandrella brachydactyla,3
6714,Calandrella cinerea,3
6715,Calandrella acutirostris,3
6716,Calandrella rufescens,3
6717,Calandrella cheleensis,3
6718,Calandrella raytal,3
6719,Calandrella somalica,3
6720,Spizocorys conirostris,3.8
6721,Spizocorys sclateri,3.8
6722,Spizocorys obbiensis,3.8
6723,Spizocorys personata,3.8
6724,Spizocorys fringillaris,3.8
6725,Eremalauda starki,3.8
6726,Eremalauda dunni,3.8
6727,Chersophilus duponti,2.5
6728,Pseudalaemon fremantlii,3.8
6729,Galerida cristata,3.8
6730,Galerida theklae,3.8
6731,Galerida malabarica,3.8
6732,Galerida deva,3.8
6733,Galerida modesta,3.8
6734,Galerida magnirostris,3.8
6735,Lullula arborea,3.8
6736,Alauda arvensis,4.270408163
6737,Alauda japonica,4.699275362
6738,Alauda gulgula,4.699275362
6739,Alauda razae,6
6740,Eremopterix leucotis,3.8
6741,Eremopterix australis,3.8
6742,Eremopterix verticalis,3.8
6743,Eremopterix leucopareia,3.8
6744,Eremopterix signatus,3.8
6745,Eremopterix nigriceps,3.8
6746,Eremopterix griseus,3.8
6747,Eremophila alpestris,4.5
6748,Eremophila bilopha,4.5
6749,Cisticola erythrops,3.936571125
6750,Cisticola cantans,4.155409731
6751,Cisticola lateralis,4.155409731
6752,Cisticola anonymus,4.155409731
6753,Cisticola woosnami,4.155409731
6754,Cisticola bulliens,4.155409731
6755,Cisticola discolor,4.155409731
6756,Cisticola chubbi,4.155409731
6757,Cisticola hunteri,4.155409731
6758,Cisticola nigriloris,4.155409731
6759,Cisticola aberrans,4.155409731
6760,Cisticola bodessa,4.155409731
6761,Cisticola chiniana,4.487903226
6762,Cisticola cinereolus,4.155409731
6763,Cisticola ruficeps,4.155409731
6764,Cisticola guinea,4.155409731
6765,Cisticola rufilatus,4.155409731
6766,Cisticola subruficapilla,4.155409731
6767,Cisticola lais,4.155409731
6768,Cisticola restrictus,4.155409731
6769,Cisticola njombe,4.155409731
6770,Cisticola galactotes,4.155409731
6771,Cisticola pipiens,4.155409731
6772,Cisticola carruthersi,4.155409731
6773,Cisticola tinniens,4.155409731
6774,Cisticola robustus,4.155409731
6775,Cisticola aberdare,4.155409731
6776,Cisticola natalensis,4.155409731
6777,Cisticola fulvicapilla,4.155409731
6778,Cisticola angusticauda,4.155409731
6779,Cisticola melanurus,4.155409731
6780,Cisticola brachypterus,4.155409731
6781,Cisticola rufus,4.155409731
6782,Cisticola troglodytes,4.155409731
6783,Cisticola nanus,4.155409731
6784,Cisticola juncidis,4.155409731
6785,Cisticola haesitatus,4.155409731
6786,Cisticola cherina,4.155409731
6787,Cisticola aridulus,4.155409731
6788,Cisticola textrix,4.155409731
6789,Cisticola eximius,4.155409731
6790,Cisticola dambo,4.155409731
6791,Cisticola brunnescens,4.155409731
6792,Cisticola ayresii,4.155409731
6793,Cisticola exilis,4.155409731
6794,Incana incana,4.272493888
6795,Scotocerca inquieta,4.272493888
6796,Rhopophilus pekinensis,4.272493888
6797,Malcorus pectoralis,4.272493888
6798,Prinia burnesii,3.773781095
6799,Prinia crinigera,3.773781095
6800,Prinia polychroa,3.773781095
6801,Prinia atrogularis,3.773781095
6802,Prinia cinereocapilla,3.773781095
6803,Prinia buchanani,3.773781095
6804,Prinia rufescens,3.773781095
6805,Prinia hodgsonii,3.773781095
6806,Prinia gracilis,3.837531095
6807,Prinia sylvatica,3.773781095
6808,Prinia familiaris,3.773781095
6809,Prinia flaviventris,3.773781095
6810,Prinia socialis,3.773781095
6811,Prinia subflava,3.773781095
6812,Prinia somalica,3.773781095
6813,Prinia inornata,3.773781095
6814,Prinia fluviatilis,3.773781095
6815,Prinia flavicans,3.773781095
6816,Prinia maculosa,3.710031095
6817,Prinia hypoxantha,3.773781095
6818,Prinia molleri,3.773781095
6819,Prinia leontica,3.773781095
6820,Prinia leucopogon,3.773781095
6821,Prinia bairdii,3.773781095
6822,Prinia robertsi,3.773781095
6823,Phragmacia substriata,4.272493888
6824,Heliolais erythropterus,4.272493888
6825,Urolais epichlorus,4.272493888
6826,Drymocichla incana,4.272493888
6827,Spiloptila clamans,4.272493888
6828,Spiloptila rufifrons,4.272493888
6829,Phyllolais pulchella,4.272493888
