assessment id,taxon id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Common name,Category,Version,Criteria,PE?,PEW?,Assessment year,Population trend,Marine,Generation length,Depth upper limit,Depth lower limit
924899,162597,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola robusta,"Naef, 1912",Robust Bobtail Squid,DD,3.1,,,,2012,4,t,,26,498
925206,162598,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Euprymna,Euprymna scolopes,"Berry, 1913",,DD,3.1,,,,2012,4,t,,,
925343,162599,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Euprymna,Euprymna berryi,"Sasaki, 1929",Humming-bird Bobtail Squid,DD,3.1,,,,2012,4,t,,,107
925565,162600,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia kobiensis,"Hoyle, 1885",Kobi Cuttlefish,DD,3.1,,,,2012,4,t,,,200
926074,162601,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Austrorossia,Austrorossia antillensis,"(Voss, 1955)",Antilles Bobtail Squid,LC,3.1,,,,2012,4,t,,540,700
926272,162602,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Euprymna,Euprymna hyllebergi,"Nateewathana, 1997",,DD,3.1,,,,2012,4,t,,,74
926402,162603,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia simoniana,"Thiele, 1920",,DD,3.1,,,,2012,4,t,,,190
926579,162604,ANIMALIA,MOLLUSCA,CEPHALOPODA,IDIOSEPIIDA,IDIOSEPIIDAE,Idiosepius,Idiosepius pygmaeus,"Steenstrup, 1881",Two-toned Pygmy Squid,DD,3.1,,,,2012,4,t,,,
926842,162605,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia bandensis,"Adam, 1939",Stumpy Cuttlefish,DD,3.1,,,,2012,4,t,,,
927065,162606,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia novaehollandiae,"Hoyle, 1909",,LC,3.1,,,,2012,4,t,,15,348
927246,162608,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia dollfusi,"Adam, 1941",,DD,3.1,,,,2012,4,t,,,
927453,162609,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola birostrata,"Sasaki, 1918",Butterfly Bobtail Squid,DD,3.1,,,,2012,4,t,,,100
927727,162610,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepietta,Sepietta neglecta,"Naef, 1916",Elegant Bobtail Squid,DD,3.1,,,,2012,4,t,,25,475
928122,162611,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Austrorossia,Austrorossia enigmatica,"(Robson, 1924)",,DD,3.1,,,,2012,4,t,,276,400
928263,162612,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia papillata,"Quoy &amp; Gaimard, 1832",,DD,3.1,,,,2012,4,t,,26,210
928439,162613,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia erostrata,"Sasaki, 1929",,LC,3.1,,,,2012,4,t,,,
928571,162614,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Rossia,Rossia tortugaensis,"Voss, 1956",Tortuga Bobtail Squid,DD,3.1,,,,2012,4,t,,,760
928715,162615,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia adami,"Roeleveld, 1972",,DD,3.1,,,,2012,4,t,,,99
928874,162616,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Semirossia,Semirossia tenera,"(Verrill, 1880)",Lesser Shining Bobtail Squid,LC,3.1,,,,2012,4,t,,85,135
929820,162617,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Rossia,Rossia moelleri,"Steenstrup, 1856",,LC,3.1,,,,2012,4,t,,17,250
930024,162618,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia cultrata,"Hoyle, 1885",Knifebone Cuttlefish,LC,3.1,,,,2012,4,t,,132,803
930233,162619,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia vermiculata,"Quoy &amp; Gaimard, 1832",Patchwork Cuttlefish,DD,3.1,,,,2012,4,t,,,290
930451,162620,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola aurantiaca,"Jatta, 1896",,LC,3.1,,,,2012,4,t,,200,400
930694,162621,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia aureomaculata,"Okutani &amp; Horikawa, 1987",,DD,3.1,,,,2012,4,t,,190,350
930857,162622,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia cottoni,"Adam, 1979",,LC,3.1,,,,2012,4,t,,83,183
931000,162623,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia thurstoni,"Adam &amp; Rees, 1966",,DD,3.1,,,,2012,4,t,,20,40
931149,162624,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia reesi,"Adam, 1979",,DD,3.1,,,,2012,4,t,,146,150
931302,162625,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepiella,Sepiella mangkangunga,"Reid &amp; Lu, 1998",,LC,3.1,,,,2012,4,t,,1.1,3
931440,162626,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia sulcata,"Hoyle, 1885",Grooved Cuttlefish,LC,3.1,,,,2012,4,t,,150,404
931625,162627,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia apama,"Gray, 1849",Giant Australian Cuttlefish,NT,3.1,,,,2012,2,t,2,1,100
931900,162628,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Rossia,Rossia mollicella,"Sasaki, 1920",,DD,3.1,,,,2012,4,t,,729,805
932030,162629,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia braggi,"Verco, 1907",Slender Cuttlefish,LC,3.1,,,,2012,4,t,,30,86
932240,162630,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Euprymna,Euprymna morsei,"(Verrill, 1881)",Mimka Bobtail Squid,DD,3.1,,,,2012,4,t,,,107
932588,162631,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola atlantica,"d' Orbigny, 1839-1842 in Férussac &amp; d'Orbigny 1834-1848",Atlantic Bobtail Squid,DD,3.1,,,,2012,4,t,,,
933067,162633,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia rhoda,"(Iredale, 1954)",,LC,3.1,,,,2012,4,t,,64,184
933220,162634,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia hedleyi,"Berry, 1918",Hedley's Cuttlefish,LC,3.1,,,,2012,4,t,,47,1092
933436,162635,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia recurvirostra,"Steenstrup, 1875",Curvespine Cuttlefish,DD,3.1,,,,2012,4,t,,10,140
934021,162637,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia bathyalis,"Khromov, Nikitina &amp; Nesis, 1991",,DD,3.1,,,,2012,4,t,,300,500
934155,162638,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia acuminata,"Smith, 1916",,DD,3.1,,,,2012,4,t,,44,369
934341,162639,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia elliptica,"Hoyle, 1885",Ovalbone Cuttlefish,DD,3.1,,,,2012,4,t,,16,142
934582,162640,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia subtenuipes,"Okutani &amp; Horikawa, 1987",,DD,3.1,,,,2012,4,t,,90,300
934740,162641,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia plathyconchalis,"Filippova &amp; Khromov, 1991",,DD,3.1,,,,2012,4,t,,25,63
934873,162642,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia mestus,"Gray, 1849",,LC,3.1,,,,2012,4,t,,0,22
935016,162643,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola ligulata,"Naef, 1912",Tongue Bobtail Squid,DD,3.1,,,,2012,4,t,,40,380
935289,162644,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Heteroteuthis,Heteroteuthis dispar,"(Rüppell, 1844)",Odd Bobtail Squid,DD,3.1,,,,2012,4,t,,,1588
935830,162645,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia savignyi,"Blainville, 1827",Broadback Cuttlefish,DD,3.1,,,,2012,4,t,,20,50
936071,162646,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola pfefferi,"Grimpe, 1921",,DD,3.1,,,,2012,4,t,,,
936237,162647,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia typica,"(Steenstrup, 1875)",,LC,3.1,,,,2012,4,t,,2,290
936400,162648,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepiella,Sepiella cyanea,"Robson, 1924",,DD,3.1,,,,2012,4,t,,13,73
936570,162649,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia carinata,"Sasaki, 1920",,DD,3.1,,,,2012,4,t,,,128
936826,162650,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia joubini,"Massy, 1927",,DD,3.1,,,,2012,4,t,,66,170
936975,162651,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia elobyana,"Adam, 1941",Guinean Cuttlefish,DD,3.1,,,,2012,4,t,,,
937223,162652,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia bidhaia,"Reid, 2000",,LC,3.1,,,,2012,4,t,,200,304
937367,162653,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia appellofi,"Wülker, 1910",,DD,3.1,,,,2012,4,t,,,350
937531,162654,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola trirostrata,"Voss, 1962",Knobby Bobtail Squid,DD,3.1,,,,2012,4,t,,,
937665,162655,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia burnupi,"Hoyle, 1904",,DD,3.1,,,,2012,4,t,,40,240
937822,162656,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Stoloteuthis,Stoloteuthis maoria,"(Dell, 1959)",,DD,3.1,,,,2012,4,t,,,
937941,162657,ANIMALIA,MOLLUSCA,CEPHALOPODA,IDIOSEPIIDA,IDIOSEPIIDAE,Idiosepius,Idiosepius paradoxus,"(Ortmann, 1888)",Northern Pygmy Squid,DD,3.1,,,,2012,4,t,,,
938156,162658,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia incerta,"Smith, 1916",,DD,3.1,,,,2012,4,t,,90,345
938307,162659,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola intermedia,"Naef, 1912",Intermediate Bobtail Squid,DD,3.1,,,,2012,4,t,,60,200
938595,162660,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia andreana,"Steenstrup, 1875",Andrea Cuttlefish,DD,3.1,,,,2012,3,t,,0,50
938919,162662,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia aculeata,"Van Hasselt, 1835 in Férussac &amp; d'Orbigny, 1834-1848",Needle Cuttlefish,DD,3.1,,,,2012,4,t,,0,60
939433,162663,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Neorossia,Neorossia caroli,"(Joubin, 1902)",Carol Bobtail Squid,LC,3.1,,,,2012,4,t,,40,1744
939991,162664,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia officinalis,"Linnaeus, 1758",Common Cuttlefish,LC,3.1,,,,2012,4,t,,,200
940453,162665,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Sepiola,Sepiola knudseni,"Adam, 1983",,DD,3.1,,,,2012,4,t,,32,90
940677,162666,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia esculenta,"Hoyle, 1885",Golden Cuttlefish,DD,3.1,,,,2012,4,t,,10,100
940955,162667,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia arabica,"Massy, 1916",Arabian Cuttlefish,DD,3.1,,,,2012,4,t,,80,272
941205,162668,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia sokotriensis,"Khromov, 1988",,DD,3.1,,,,2012,4,t,,,100
941389,162669,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Euprymna,Euprymna stenodactyla,"(Grant, 1833)",,DD,3.1,,,,2012,4,t,,,
941509,162670,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia mirabilis,"Khromov, 1988",,DD,3.1,,,,2012,4,t,,0,50
941958,162672,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Inioteuthis,Inioteuthis maculosa,"Goodrich, 1896",,LC,3.1,,,,2012,4,t,,,
942356,162673,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia rozella,"(Iredale, 1926)",Rosecone Cuttlefish,DD,3.1,,,,2012,4,t,,5,183
942516,162674,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Euprymna,Euprymna hoylei,"Adam, 1986",,DD,3.1,,,,2012,4,t,,,
942672,162676,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia whitleyana,"Iredale, 1926",Whitley's Cuttlefish,DD,3.1,,,,2012,4,t,,0,128
942869,162677,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia angulata,"Roeleveld, 1972",,DD,3.1,,,,2012,4,t,,,
943019,162678,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia sewelli,"Adam &amp; Rees, 1966",,DD,3.1,,,,2012,4,t,,37,238
943177,162679,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia australis,"Quoy &amp; Gaimard, 1832",Southern Cuttlefish,LC,3.1,,,,2012,4,t,,45,345
943377,162680,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia opipara,"(Iredale, 1926)",Magnificent Cuttlefish,LC,3.1,,,,2012,4,t,,83,184
943607,162681,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Metasepia,Metasepia pfefferi,"(Hoyle, 1885)",Flamboyant Cuttlefish,DD,3.1,,,,2012,4,t,,3,86
943839,162682,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Rondeletiola,Rondeletiola minor,"(Naef, 1912)",Lentil Bobtail Squid,DD,3.1,,,,2012,4,t,,76,496
944319,162683,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIOLIDAE,Austrorossia,Austrorossia australis,"(Berry, 1918)",Big Bottom Bobtail Squid,LC,3.1,,,,2012,4,t,,131,665
944514,162684,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepiella,Sepiella ocellata,"Pfeffer, 1884",,DD,3.1,,,,2012,4,t,,,
944655,162685,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIADARIIDAE,Sepiadarium,Sepiadarium gracilis,"Voss, 1962",,DD,3.1,,,,2012,4,t,,,
944773,162686,ANIMALIA,MOLLUSCA,CEPHALOPODA,IDIOSEPIIDA,IDIOSEPIIDAE,Idiosepius,Idiosepius picteti,"(Joubin, 1894)",,DD,3.1,,,,2012,4,t,,,
944902,162687,ANIMALIA,MOLLUSCA,CEPHALOPODA,SEPIOLOIDA,SEPIIDAE,Sepia,Sepia zanzibarica,"Pfeffer, 1884",Zanzibar Cuttlefish,DD,3.1,,,,2012,4,t,,20,125
950290,162894,ANIMALIA,MOLLUSCA,CEPHALOPODA,BATHYTEUTHIDA,BATHYTEUTHIDAE,Bathyteuthis,Bathyteuthis berryi,"Roper, 1968",,DD,3.1,,,,2014,4,t,,800,1200
950548,162899,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,AMPHITRETIDAE,Amphitretus,Amphitretus pelagicus,"Hoyle, 1885",,LC,3.1,,,,2014,4,t,,,
951370,162900,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Todarodes,Todarodes filippovae,"Adam, 1975",,LC,3.1,,,,2014,4,t,,0,500
951582,162902,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,MASTIGOTEUTHIDAE,Mastigoteuthis,Mastigoteuthis cordiformis,"Chun, 1908",,DD,3.1,,,,2014,4,t,,,
951662,162904,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Enoploteuthis,Enoploteuthis higginsi,"Burgess, 1982",,LC,3.1,,,,2014,4,t,,,
951790,162905,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Enoploteuthis,Enoploteuthis obliqua,"Burgess, 1982",,LC,3.1,,,,2014,4,t,,,
951921,162906,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Helicocranchia,Helicocranchia pfefferi,"Massy, 1907",Banded Piglet Squid,DD,3.1,,,,2014,4,t,,0,2000
952123,162908,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,Histioteuthis miranda,"(Berry, 1918)",,LC,3.1,,,,2014,4,t,,49,1200
952287,162909,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Egea,Egea inermis,"Joubin, 1933",,LC,3.1,,,,2014,4,t,,0,2000
952453,162910,ANIMALIA,MOLLUSCA,CEPHALOPODA,BATHYTEUTHIDA,CHTENOPTERYGIDAE,Chtenopteryx,Chtenopteryx sicula,"(Verany, 1851)",Comb-finned Squid,DD,3.1,,,,2014,4,t,,,
952917,162916,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Leachia,Leachia atlantica,"(Degner, 1925)",,DD,3.1,,,,2014,4,t,,0,1000
953097,162917,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,Opisthoteuthis mero,"O’Shea, 1999",,EN,3.1,A2b,,,2014,2,t,5,360,1000
953226,162918,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,GRIMPOTEUTHIDIDAE,Grimpoteuthis,Grimpoteuthis innominata,"(O’Shea, 1999)",,DD,3.1,,,,2014,4,t,,,
953330,162919,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OCTOPOTEUTHIDAE,Octopoteuthis,Octopoteuthis danae,"Joubin, 1931",,DD,3.1,,,,2014,4,t,,,
953701,162922,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abralia,Abralia spaercki,"Grimpe, 1931",,DD,3.1,,,,2014,4,t,,,
953880,162925,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,Histioteuthis heteropsis,"(Berry, 1913)",,LC,3.1,,,,2014,4,t,,0,1200
954040,162926,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Eucleoteuthis,Eucleoteuthis luminosa,"(Sasaki, 1915)",,LC,3.1,,,,2014,4,t,,0,1000
954300,162928,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OCTOPOTEUTHIDAE,Octopoteuthis,Octopoteuthis nielseni,"Robson, 1948",,DD,3.1,,,,2014,4,t,,,
954587,162930,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatopsis,Gonatopsis borealis,"Sasaki, 1923",,LC,3.1,,,,2014,4,t,,,
954756,162931,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatus,Gonatus madokai,"Kubodera &amp; Okutani,1977",,LC,3.1,,,,2014,4,t,,0,200
954917,162933,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,Abraliopsis pacificus,"Tsuchiya &amp; Okutani,1990",,LC,3.1,,,,2014,4,t,,,
955048,162934,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,Histioteuthis eltaninae,"Voss, 1969",,LC,3.1,,,,2014,4,t,,100,2000
955272,162938,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Stigmatoteuthis,Stigmatoteuthis hoylei,"(Goodrich, 1896)",,LC,3.1,,,,2014,4,t,,100,800
955442,162939,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,CIRROTEUTHIDAE,Cirrothauma,Cirrothauma magna,"(Hoyle, 1885)",,DD,3.1,,,,2014,4,t,,1300,3351
955561,162941,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Cranchia,Cranchia scabra,"Leach, 1817",,LC,3.1,,,,2014,4,t,,0,
955784,162942,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Taonius,Taonius pavo,"(Lesueur, 1821)",,LC,3.1,,,,2014,4,t,,,
955940,162943,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,MASTIGOTEUTHIDAE,Mastigoteuthis,Mastigoteuthis famelica,"(Berry, 1909)",,DD,3.1,,,,2014,4,t,,,
956018,162944,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,BRACHIOTEUTHIDAE,Brachioteuthis,Brachioteuthis behnii,"(Steenstrup, 1882)",,DD,3.1,,,,2014,4,t,,,
956126,162945,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,HISTIOTEUTHIDAE,Histioteuthis,Histioteuthis meleagroteuthis,"(Chun, 1910)",,LC,3.1,,,,2014,4,t,,0,1000
956344,162946,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,Opisthoteuthis medusoides,"Thiele in Chun, 1915",,DD,3.1,,,,2014,4,t,,400,400
956543,162948,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Liguriella,Liguriella podophthalma,"Issel, 1908",,DD,3.1,,,,2014,4,t,,0,1500
957015,162950,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,GONATIDAE,Gonatus,Gonatus onyx,"Young, 1972",,LC,3.1,,,,2014,4,t,,0,2522
957202,162951,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Abraliopsis,Abraliopsis chuni,"Nesis, 1982",,DD,3.1,,,,2014,4,t,,,
957309,162952,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Grimalditeuthis,Grimalditeuthis bonplandi,"(Verany, 1839)",,LC,3.1,,,,2014,4,t,,200,1200
957461,162953,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CRANCHIIDAE,Galiteuthis,Galiteuthis pacifica,"(Robson, 1948)",,LC,3.1,,,,2014,4,t,,0,2000
957785,162956,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,BRACHIOTEUTHIDAE,Brachioteuthis,Brachioteuthis picta,"Chun, 1910",,LC,3.1,,,,2014,4,t,,0,1000
958088,162959,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,OMMASTREPHIDAE,Dosidicus,Dosidicus gigas,"(D'Orbigny, 1835)",Humboldt Squid,DD,3.1,,,,2014,4,t,,0,1000
958314,162961,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,JOUBINITEUTHIDAE,Joubiniteuthis,Joubiniteuthis portieri,"(Joubin, 1916)",,LC,3.1,,,,2014,4,t,,,
958515,162962,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,CHIROTEUTHIDAE,Planctoteuthis,Planctoteuthis oligobessa,"Young, 1972",,DD,3.1,,,,2014,4,t,,700,1200
958755,162964,ANIMALIA,MOLLUSCA,CEPHALOPODA,OEGOPSIDA,ENOPLOTEUTHIDAE,Enoploteuthis,Enoploteuthis semilineata,"Alexeyev, 1994",,DD,3.1,,,,2014,4,t,,,
958991,162967,ANIMALIA,MOLLUSCA,CEPHALOPODA,OCTOPODA,OPISTHOTEUTHIDAE,Opisthoteuthis,Opisthoteuthis robsoni,"O’Shea, 1999",,DD,3.1,,,,2014,4,t,,1178,1723
